Reactions,1A01,1A02,1A03,1A04,1A05,1A06,1A07,1A08,1A10,1A11,1A12,1B01,1B02,1B03,1B04,1B05,1B06,1B07,1B08,1B09,1B10,1B11,1B12,1C01,1C02,1C03,1C04,1C06,1C07,1C08,1C09,1C10,1C11,1C12,1D01,1D04,1D06,1D07,1D09,1D11,1D12,1E01,1E03,1E04,1E10,1E11,1E12,1F02,1F03,1F05,1F07,1F08,1F09,1F10,1F12,1G03,1G04,1G05,1G07,1G08,1G11,1G12,1H04,1H06,1H08,1H09,1H10,1H11,1H12,2A08,2B01,2B02,2B03,2B08,2D10,2D12,2E01,2E02,2E07,2E12,2F04,2F06,2F11,2F12,2G03,2G04,2G05,2G06,2G07,2G09,2G10,2G11,2G12,2H01,2H02,2H04,2H05,2H08,2H09,3A02,3A03,3A04,3A05,3A07,3A08,3A09,3A10,3A11,3A12,3B01,3B02,3B03,3B04,3B05,3B06,3B07,3B08,3B09,3B10,3B11,3B12,3C01,3C02,3C03,3C06,3C08,3C10,3C11,3C12,3D01,3D09,3D11,3D12,3E02,3E03,3E08,3E11,3E12,3F01,3F02,3F03,3F04,3F05,3F06,3F07,3F08,3F09,3F10,3F11,3F12,3G01,3G02,3G03,3G05,3H01,3H02,3H03,3H04,3H05,3H06,3H07,3H08,3H09,3H10,3H11,3H12,4A02,4A03,4A09,4A10,4A11,4B06,4B07,4B09,4B10,4B11,4C01,4C02,4C03,4C04,4C06,4C07,4C09,4C10,4C11,4D01,4D06,4D07,4D09,4D10,4D11,4E01,4E10,4E11,4F02,4F03,4F07,4F08,4F09,4F12,4G03,4G05,4G07,4G08,4G11,4H06,4H09,4H10,4H11
CBMKr_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666989284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBMKr_f,0.615541407,0.821882416,0.889406173,0.781878843,0.682709276,0.855197471,0.769890562,0.701647196,1.071745331,0.871854999,0.854928015,0.719489688,0.855197471,0.78856736,0.760874874,0.836294749,0.855197471,0.855197471,0.821882416,0.658046242,0.631078669,0.855197471,0.786380466,0.921827582,0.821882416,0.733480913,0.771909833,0.760874875,0.871854999,0.634178524,0.615541407,1.07174533,1.055087803,0.821084032,0.771821122,0.651805529,0.767789915,0.615541407,1.055087803,1.071745331,0.43378735,0.790239719,0.871854999,0.921827582,1.250733787,0.986514564,1.006702186,0.786380466,0.615541407,0.743849837,0.632772242,0.781878843,0.646038182,0.615541407,0.984197574,0.719489688,0.774159856,0.727462935,0.696048845,0.889406173,0.704539285,0.743849837,0.615541407,0.821882416,0.702891486,0.821882416,0.836294749,0.630814453,0.687685613,0.615541407,0.615541407,0.939429018,0.805224888,0.615541407,0.701913852,0.651856258,0.651856258,0.651856258,0.615541407,0.838539943,0.615541407,0.645114583,0.720003401,0.735901025,0.615541407,0.39590862,0.687717125,0.622049311,0.615541407,0.639827953,0.645360937,0.642519339,0.630149453,0.716867757,0.636322189,0.651128516,0.615541407,0.689784667,0.771909833,0.580128886,0.615541407,0.615541407,0.615541407,0.727462935,0.39590862,0.771821122,0.769890563,0.668184608,0.786380466,0.790239719,0.687717125,0.622049311,0.639827953,0.645360937,0.642519339,0.630149453,0.636322189,0.701647196,0.719489688,0.774159856,0.72327555,0.630254345,0.651128516,0.727462936,0.615541407,0.719489688,0.615541407,0.615541407,0.716867757,0.615541407,0.687685613,0.689784667,0.689786565,0.630814453,0.615541407,0.872731892,0.889406173,0.615541407,0.889406173,0.76090814,1.006702186,0.443306598,0.298768802,0.795457473,1.023533061,0.615541407,0.821084032,0.295648175,0.43378735,0.984197574,0.770184058,0.995993547,0.615541407,0,0.759747461,0.77580379,0.772015037,0.715518118,0.687527896,0.69282558,0.766060255,0.750123489,0.77017946,0.766314812,0.678852728,0.693507492,0.615541407,0.615541407,1.006702186,1.006702186,1.006702186,0.615541407,0.615541407,1.023533061,1.023533061,1.023533061,0.615541407,0.615541407,0.871854999,0.921827582,0.922754738,0.615541407,0.443306598,0.443306598,0.443306598,0.615541407,0.719489688,0.774159856,0.43378735,0.43378735,0.43378735,0.630254345,0.821084032,0.615541407,0.615541407,0.615541407,0.668184608,0.664306838,0.734397849,0.615541407,0.615541407,0.862883236,0.630149453,0.615541407,0.629326898,0.616333463,0.632330002,0.621612591,0.618917029
CDPMEK,0.002346886,0.003133606,0.003391056,0.002981084,0.002602978,0.003260627,0.002935376,0.002675183,0.004086264,0.003324138,0.0032596,0.002743212,0.003260627,0.003006586,0.002901002,0.003188557,0.003260627,0.003260627,0.003133606,0.002508945,0.002406125,0.003260627,0.002998248,0.003514669,0.003133606,0.002796556,0.002943075,0.002901002,0.003324138,0.002417944,0.002346886,0.004086264,0.004022753,0.003266991,0.002942737,0.002485151,0.002927367,0.002346886,0.004022753,0.004086264,0.003503536,0.003012962,0.003324138,0.003514669,0.004768696,0.003761303,0.003838272,0.002998248,0.002346886,0.00283609,0.002412583,0.002981084,0.002463162,0.002346886,0.003752469,0.002743212,0.002951654,0.002773612,0.002653838,0.003391056,0.00268621,0.00283609,0.002346886,0.003133606,0.002679928,0.003133606,0.003188557,0.002405118,0.002621952,0.002346886,0.002346886,0.003581779,0.003070096,0.002346886,0.0026762,0.002485345,0.002485345,0.002485345,0.002346886,0.003197117,0.002346886,0.00245964,0.00274517,0.002805784,0.002346886,0.00285925,0.002622072,0.002371699,0.002346886,0.002439484,0.00246058,0.002449746,0.002402583,0.002733215,0.002426118,0.00248257,0.002346886,0.002629955,0.002943075,0.002211868,0.002346886,0.002346886,0.002346886,0.002773612,0.00285925,0.002942737,0.002935376,0.0025476,0.002998248,0.003012962,0.002622072,0.002371699,0.002439484,0.00246058,0.002449746,0.002402583,0.002426118,0.002675183,0.002743212,0.002951654,0.002757646,0.002402983,0.00248257,0.002773612,0.002346886,0.002743212,0.002346886,0.002346886,0.002733215,0.002346886,0.002621952,0.002629955,0.002629962,0.002405118,0.002346886,0.003327481,0.003391056,0.002346886,0.003391056,0.002901129,0.003838272,0.00358042,0.002413043,0.003032856,0.003902444,0.002346886,0.003266991,0.002387838,0.003503536,0.003752469,0.002936495,0.003797443,0.002346886,0.002782739,0.002896703,0.002957922,0.002943476,0.002728069,0.00262135,0.002641549,0.002920772,0.00286001,0.002936478,0.002921743,0.002588275,0.002644149,0.002346886,0.002346886,0.003838272,0.003838272,0.003838272,0.002346886,0.002346886,0.003902444,0.003902444,0.003902444,0.002346886,0.002346886,0.003324138,0.003514669,0.003518204,0.002346886,0.00358042,0.00358042,0.00358042,0.002346886,0.002743212,0.002951654,0.003503536,0.003503536,0.003503536,0.002402983,0.003266991,0.002346886,0.002346886,0.002346886,0.0025476,0.002532815,0.002800052,0.002346886,0.002346886,0.003289931,0.002402583,0.002346886,0.002399446,0.002349906,0.002410896,0.002370034,0.002359757
CGLYabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0
CGLYtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
CHORM,0.317683326,0.424176727,0.459026003,0.403530727,0.352348926,0.441370758,0.397343529,0.362122861,0.553131955,0.449967773,0.44123169,0.371331441,0.441370758,0.406982697,0.392690497,0.431614989,0.441370758,0.441370758,0.424176727,0.339620238,0.325702168,0.441370758,0.405854032,0.475758818,0.424176727,0.378552366,0.398385682,0.392690497,0.449967773,0.327302015,0.317683326,0.553131954,0.544534939,0.442232098,0.398339898,0.336399381,0.396259376,0.317683326,0.544534939,0.553131955,0.474251799,0.407845808,0.449967773,0.475758818,0.645508596,0.509144023,0.519562933,0.405854032,0.317683326,0.383903809,0.326576228,0.403530727,0.333422831,0.317683326,0.507948215,0.37133144,0.399546928,0.375446465,0.35923353,0.459026003,0.363615479,0.383903809,0.317683326,0.424176727,0.362765043,0.424176727,0.431614989,0.325565805,0.354917233,0.317683326,0.317683326,0.484842988,0.415579712,0.317683326,0.362260483,0.336425563,0.336425563,0.336425563,0.317683326,0.432773742,0.317683326,0.332946158,0.37159657,0.379801396,0.317683326,0.38703884,0.354933496,0.321042081,0.317683326,0.330217708,0.333073302,0.331606742,0.325222596,0.369978252,0.140264934,0.336049972,0.317683326,0.356000563,0.398385682,0.299406786,0.317683326,0.317683326,0.317683326,0.375446465,0.38703884,0.398339898,0.397343529,0.344852688,0.405854032,0.407845808,0.354933496,0.321042081,0.330217708,0.333073302,0.331606742,0.325222596,0.140264934,0.362122861,0.37133144,0.399546928,0.373285339,0.186349336,0.336049972,0.375446465,0.317683326,0.371331441,0.317683326,0.317683326,0.369978252,0.317683326,0.354917233,0.356000563,0.356001542,0.325565805,0.317683326,0.450420341,0.459026003,0.317683326,0.459026003,0.392707665,0.519562933,0.48465902,0.326638483,0.410538711,0.528249414,0.317683326,0.442232098,0.323226759,0.474251799,0.507948215,0.397495003,0.514036163,0.317683326,0.376681948,0.392108634,0.400395369,0.398439978,0.369281698,0.354835835,0.35756999,0.395366692,0.387141665,0.39749263,0.39549807,0.350358547,0.357921928,0.317683326,0.317683326,0.519562933,0.519562933,0.519562933,0.317683326,0.317683326,0.528249414,0.528249414,0.528249414,0.317683326,0.317683326,0.449967773,0.475758818,0.476237327,0.317683326,0.48465902,0.48465902,0.48465902,0.317683326,0.37133144,0.399546928,0.474251799,0.474251799,0.474251799,0.186349336,0.442232098,0.317683326,0.317683326,0.317683326,0.344852688,0.342851356,0.3790256,0.317683326,0.317683326,0.445337411,0.325222596,0.317683326,0.324798072,0.318092109,0.326347986,0.320816688,0.319425498
CHORS,0.374400563,0.499906644,0.540977696,0.475574633,0.415255146,0.520170391,0.46828281,0.42677406,0.651884748,0.530302265,0.520006496,0.437626683,0.520170391,0.479642897,0.462799054,0.508672887,0.520170391,0.520170391,0.499906644,0.400253956,0.38385104,0.520170391,0.478312727,0.560697886,0.499906644,0.446136789,0.469511023,0.462799055,0.530302265,0.385736514,0.374400563,0.651884747,0.641752875,0.52118551,0.469457065,0.396458068,0.4670051,0.374400563,0.641752875,0.651884748,0.558921813,0.480660102,0.530302265,0.560697886,0.76075375,0.60004348,0.612322519,0.478312727,0.374400563,0.452443645,0.384881148,0.475574633,0.392950102,0.374400563,0.59863418,0.437626683,0.470879591,0.442476378,0.423368885,0.540977696,0.428533161,0.452443645,0.374400563,0.499906644,0.427530894,0.499906644,0.508672887,0.383690331,0.418281983,0.374400563,0.374400563,0.571403888,0.48977477,0.374400563,0.426936252,0.396488924,0.396488924,0.396488924,0.374400563,0.510038517,0.374400563,0.392388327,0.437939147,0.447608812,0.374400563,0.456138385,0.41830115,0.378358969,0.374400563,0.389172756,0.392538171,0.39080978,0.383285847,0.436031904,0.198896954,0.396046277,0.374400563,0.419558725,0.469511023,0.352861041,0.374400563,0.374400563,0.374400563,0.442476378,0.456138385,0.469457066,0.468282811,0.406420576,0.478312727,0.480660102,0.41830115,0.378358969,0.389172756,0.392538171,0.39080978,0.383285847,0.198896954,0.42677406,0.437626683,0.470879591,0.374314983,0.244422252,0.396046277,0.442476379,0.374400563,0.437626683,0.374400563,0.374400563,0.436031904,0.374400563,0.418281983,0.419558725,0.419559879,0.383690331,0.374400563,0.530835632,0.540977695,0.374400563,0.540977696,0.462819288,0.612322519,0.571187075,0.384954519,0.48383378,0.622559831,0.374400563,0.52118551,0.380933686,0.558921813,0.59863418,0.468461328,0.605809033,0.374400563,0.443932438,0.46211331,0.471879507,0.469575013,0.435210992,0.418186053,0.421408347,0.465953042,0.456259568,0.468458531,0.466107875,0.412909417,0.421823118,0.374400563,0.374400563,0.612322519,0.612322519,0.612322519,0.374400563,0.374400563,0.622559831,0.622559831,0.622559831,0.374400563,0.374400563,0.530302265,0.560697886,0.561261825,0.374400563,0.571187076,0.571187076,0.571187075,0.374400563,0.437626683,0.470879591,0.558921813,0.558921813,0.558921813,0.244422252,0.52118551,0.374400563,0.374400563,0.374400563,0.406420576,0.404061938,0.446694511,0.374400563,0.374400563,0.524845226,0.383285847,0.374400563,0.382785532,0.374882328,0.384612158,0.378093336,0.376453771
CHRPL,0.000219069,0.000292505,0.000316536,0.000278268,0.000242974,0.000304362,0.000274001,0.000249714,0.00038143,0.00031029,0.000304266,0.000256064,0.000304362,0.000280648,0.000270793,0.000297634,0.000304362,0.000304362,0.000292505,0.000234196,0.000224599,0.000304362,0.00027987,0.000328075,0.000292505,0.000261043,0.00027472,0.000270793,0.00031029,0.000225702,0.000219069,0.00038143,0.000375502,0.000304956,0.000274688,0.000231975,0.000273254,0.000219069,0.000375502,0.00038143,0.000327036,0.000281243,0.00031029,0.000328075,0.000445132,0.000351097,0.000358282,0.00027987,0.000219069,0.000264733,0.000225201,0.000278268,0.000229923,0.000219069,0.000350272,0.000256064,0.000275521,0.000258901,0.000247721,0.000316536,0.000250743,0.000264733,0.000219069,0.000292505,0.000250156,0.000292505,0.000297634,0.000224505,0.000244745,0.000219069,0.000219069,0.000334339,0.000286577,0.000219069,0.000249809,0.000231993,0.000231993,0.000231993,0.000219069,0.000298433,0.000219069,0.000229594,0.000256247,0.000261904,0.000219069,0.000266895,0.000244756,0.000221385,0.000219069,0.000227712,0.000229682,0.00022867,0.000224268,0.000255131,0.000226465,0.000231734,0.000219069,0.000245492,0.00027472,0.000206466,0.000219069,0.000219069,0.000219069,0.000258901,0.000266895,0.000274688,0.000274001,0.000237804,0.00027987,0.000281243,0.000244756,0.000221385,0.000227712,0.000229682,0.00022867,0.000224268,0.000226465,0.000249714,0.000256064,0.000275521,0.000257411,0.000224305,0.000231734,0.000258901,0.000219069,0.000256064,0.000219069,0.000219069,0.000255131,0.000219069,0.000244745,0.000245492,0.000245492,0.000224505,0.000219069,0.000310602,0.000316536,0.000219069,0.000316536,0.000270804,0.000358282,0.000334212,0.000225244,0.0002831,0.000364272,0.000219069,0.000304956,0.000222892,0.000327036,0.000350272,0.000274106,0.00035447,0.000219069,0.000259753,0.000270391,0.000276106,0.000274757,0.00025465,0.000244689,0.000246574,0.000272638,0.000266966,0.000274104,0.000272729,0.000241601,0.000246817,0.000219069,0.000219069,0.000358282,0.000358282,0.000358282,0.000219069,0.000219069,0.000364272,0.000364272,0.000364272,0.000219069,0.000219069,0.00031029,0.000328075,0.000328405,0.000219069,0.000334212,0.000334212,0.000334212,0.000219069,0.000256064,0.000275521,0.000327036,0.000327036,0.000327036,0.000224305,0.000304956,0.000219069,0.000219069,0.000219069,0.000237804,0.000236424,0.000261369,0.000219069,0.000219069,0.000307097,0.000224268,0.000219069,0.000223975,0.000219351,0.000225044,0.00022123,0.00022027
CITL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510397496,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685092744,0,0,0,0,4.474132166,0,0,0,0,0,4.510397384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154643679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.154643679,0,0,0,4.510397495,4.474132167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109786318,1.145389158,0,0,0,0,0,0.307673697,0.345770882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.519335461,0,0,0,0,0,0,0
CITt7pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLt3_2pp,0.002556623,0.00341365,0.003694107,0.003247497,0.002835601,0.003552023,0.003197705,0.002914259,0.004451444,0.003621209,0.003550904,0.002988367,0.003552023,0.003275278,0.003160258,0.003473511,0.003552023,0.003552023,0.00341365,0.002733164,0.002621156,0.003552023,0.003266195,0.003828768,0.00341365,0.003046479,0.003206092,0.003160258,0.003621209,0.002634031,0.002556623,0.004451444,0.004382258,0.003558955,0.003205723,0.002707244,0.00318898,0.002556623,0.004382258,0.004451444,0.00381664,0.003282224,0.003621209,0.003828768,0.005194865,0.004097442,0.004181291,0.003266195,0.002556623,0.003089546,0.00262819,0.003247497,0.00268329,0.002556623,0.004087819,0.002988367,0.003215437,0.003021484,0.002891007,0.003694107,0.002926271,0.003089546,0.002556623,0.00341365,0.002919427,0.00341365,0.003473511,0.002620059,0.00285627,0.002556623,0.002556623,0.003901875,0.003344464,0.002556623,0.002915367,0.002707455,0.002707455,0.002707455,0.002556623,0.003482837,0.002556623,0.002679453,0.002990501,0.003056531,0.002556623,0.003114776,0.002856401,0.002583653,0.002556623,0.002657496,0.002680477,0.002668674,0.002617296,0.002977477,0.002642935,0.002704432,0.002556623,0.002864989,0.003206092,0.002409538,0.002556623,0.002556623,0.002556623,0.003021484,0.003114776,0.003205723,0.003197705,0.002775274,0.003266195,0.003282224,0.002856401,0.002583653,0.002657496,0.002680477,0.002668674,0.002617296,0.002642935,0.002914259,0.002988367,0.003215437,0.003004091,0.002617732,0.002704432,0.003021484,0.002556623,0.002988367,0.002556623,0.002556623,0.002977477,0.002556623,0.00285627,0.002864989,0.002864996,0.002620059,0.002556623,0.003624851,0.003694107,0.002556623,0.003694107,0.003160397,0.004181291,0.003900394,0.002628691,0.003303896,0.004251197,0.002556623,0.003558955,0.002601235,0.00381664,0.004087819,0.003198924,0.004136813,0.002556623,0.003031426,0.003155576,0.003222265,0.003206529,0.002971871,0.002855615,0.002877619,0.003181796,0.003115603,0.003198905,0.003182853,0.002819583,0.002880451,0.002556623,0.002556623,0.004181291,0.004181291,0.004181291,0.002556623,0.002556623,0.004251197,0.004251197,0.004251197,0.002556623,0.002556623,0.003621209,0.003828768,0.003832619,0.002556623,0.003900394,0.003900394,0.003900394,0.002556623,0.002988367,0.003215437,0.00381664,0.00381664,0.00381664,0.002617732,0.003558955,0.002556623,0.002556623,0.002556623,0.002775274,0.002759168,0.003050287,0.002556623,0.002556623,0.003583945,0.002617296,0.002556623,0.00261388,0.002559912,0.002626353,0.002581839,0.002570643
CLtex_f,0.005113245,0.006827301,0.007388214,0.006494995,0.005671203,0.007104046,0.006395409,0.005828518,0.008902889,0.007242418,0.007101808,0.005976734,0.007104046,0.006550556,0.006320517,0.006947023,0.007104046,0.007104046,0.006827301,0.005466329,0.005242312,0.007104046,0.006532389,0.007657536,0.006827301,0.006092958,0.006412183,0.006320517,0.007242418,0.005268062,0.005113245,0.008902889,0.008764516,0.00711791,0.006411446,0.005414488,0.006377959,0.005113245,0.008764516,0.008902889,0.00763328,0.006564448,0.007242418,0.007657536,0.010389729,0.008194885,0.008362582,0.006532389,0.005113245,0.006179091,0.00525638,0.006494995,0.005366579,0.005113245,0.008175638,0.005976734,0.006430874,0.006042967,0.005782013,0.007388214,0.005852542,0.006179091,0.005113245,0.006827301,0.005838854,0.006827301,0.006947023,0.005240117,0.00571254,0.005113245,0.005113245,0.00780375,0.006688928,0.005113245,0.005830733,0.005414909,0.005414909,0.005414909,0.005113245,0.006965673,0.005113245,0.005358907,0.005981001,0.006113061,0.005113245,0.006229551,0.005712802,0.005167306,0.005113245,0.005314991,0.005360953,0.005337348,0.005234593,0.005954954,0.005285869,0.005408864,0.005113245,0.005729977,0.006412183,0.004819077,0.005113245,0.005113245,0.005113245,0.006042967,0.006229551,0.006411446,0.006395409,0.005550547,0.006532389,0.006564448,0.005712802,0.005167306,0.005314991,0.005360953,0.005337348,0.005234593,0.005285869,0.005828518,0.005976734,0.006430874,0.006008183,0.005235464,0.005408864,0.006042967,0.005113245,0.005976734,0.005113245,0.005113245,0.005954954,0.005113245,0.00571254,0.005729977,0.005729993,0.005240117,0.005113245,0.007249703,0.007388214,0.005113245,0.007388214,0.006320793,0.008362582,0.007800789,0.005257382,0.006607791,0.008502394,0.005113245,0.00711791,0.005202469,0.00763328,0.008175638,0.006397847,0.008273626,0.005113245,0.006062853,0.006311152,0.00644453,0.006413057,0.005943743,0.00571123,0.005755238,0.006363591,0.006231206,0.006397809,0.006365706,0.005639167,0.005760902,0.005113245,0.005113245,0.008362582,0.008362582,0.008362582,0.005113245,0.005113245,0.008502394,0.008502394,0.008502394,0.005113245,0.005113245,0.007242418,0.007657536,0.007665238,0.005113245,0.007800789,0.007800789,0.007800789,0.005113245,0.005976734,0.006430874,0.00763328,0.00763328,0.00763328,0.005235464,0.00711791,0.005113245,0.005113245,0.005113245,0.005550547,0.005518335,0.006100575,0.005113245,0.005113245,0.007167891,0.005234593,0.005113245,0.00522776,0.005119825,0.005252707,0.005163678,0.005141286
CO2tex_b,19.67522264,15.94829147,14.88777541,36.165204,23.92959228,16.1958869,31.12392827,20.09388841,1.79852877,14.53769489,6.048842611,25.95112868,5.419421291,14.70029774,23.93015137,31.35069245,21.10885525,16.19588687,15.94829147,20.74309366,22.64497774,5.418617876,26.18012896,17.69147608,25.44809232,30.7777012,14.06142925,23.93015137,14.62214508,20.66173536,19.67522264,1.798528725,1.556089714,16.19756554,31.13050803,16.78703385,31.11676915,19.67522264,1.556089718,1.798528768,17.32255033,26.193282,14.53872396,17.69147607,0,33.14205901,35.509197,36.18012898,19.67522264,31.03517677,20.35543752,36.165204,22.22777435,19.67522264,34.94639596,25.95112866,21.13737679,20.97971555,20.87263379,14.90253432,30.90119921,31.03517677,19.67522264,15.94829147,25.89595843,25.44809232,31.35069245,20.17988744,15.8441259,19.67522264,19.67522264,18.08656046,15.07419503,19.67522264,17.030334,18.44795029,18.44795029,18.44795029,19.67522264,30.70418986,19.67522264,20.4845705,35.95249438,36.00664529,19.67522264,26.33514138,25.84288715,19.81319435,19.67522264,19.86419549,20.0038082,20.01918912,19.49216421,22.93877228,20.00714226,19.81100162,19.67522264,12.84728789,21.13081039,18.38633106,19.67522264,19.67522264,19.67522264,20.97971555,26.33514138,31.130508,31.12392833,25.24899723,26.18012896,26.193282,25.84288714,19.81319435,19.86419549,20.0038082,20.01918912,19.49216421,20.00714226,20.09388841,25.95112866,21.13737679,25.89982749,19.96170889,19.81100162,20.97971556,19.67522264,25.95112869,19.67522264,19.67522264,22.93877228,19.67522264,15.8441259,12.84728791,12.84797384,20.17988744,19.67522264,14.55813395,14.87739707,19.67522264,14.89540972,40.31560265,35.509197,17.69537029,19.8750061,50.10614991,42.32252854,19.67522264,16.19756554,20.29410986,17.32255034,34.94639596,50.03380217,45.24139265,19.67522264,47.39260644,26.08935882,23.64408171,23.63116894,23.43759847,20.94754036,20.11440942,21.1097834,28.55509021,26.12340539,26.11024152,22.8958152,20.41336057,19.67522264,19.67522264,35.509197,35.509197,35.509197,19.67522264,19.67522264,42.32252855,42.32252854,45.9301078,19.67522264,19.67522264,14.54284479,17.69147608,17.71228715,19.67522264,17.69537029,17.69537029,17.69537029,19.67522264,25.95112866,21.1373768,17.32255033,17.32255034,17.32255033,19.96170889,16.19756554,19.67522264,19.67522264,19.67522264,25.24899723,25.23884703,30.1363552,19.67522264,19.67522264,34.46304503,19.49216421,19.67522264,19.54504041,19.62333422,19.97961732,19.76930122,19.69891986
CO2tex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067612087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
